transaction_id,datetime,category,subcategory,merchant,description,payment_method,account,card_last4,amount_base,tax,tip,total,currency,is_refund,channel,device,city,state,country,is_recurring,subscription_name,is_split,split_group_id,notes,tags
82197069-fd03-42b7-a782-c9df47aec191,2025-02-08 13:28:29,Housing,Utilities,Waste Mgmt,Utilities purchase at Waste Mgmt (refund),Mastercard Debit,Credit Card - Amex,0334,49.5,0,0,-49.5,USD,TRUE,App,Web,Houston,TX,USA,FALSE,,FALSE,,,"home,rent,monthly"
2c277bd3-df2b-410a-a6bd-cd97aa331f80,2025-02-08 13:40:48,Entertainment,Streaming,Spotify,Entertainment: Streaming,Bank Transfer,Credit Card - Amex,7260,6.4,0,0,6.4,USD,FALSE,App,Web,Allentown,PA,USA,FALSE,,FALSE,,,"games,promo,fun"
d6ec6c5a-3b3a-4858-8985-3730051a94a7,2025-02-08 14:16:20,Shopping,Electronics,Amazon,Electronics expense,UPI,Credit Card - Mastercard,7949,205.91,18.6,0,224.51,USD,FALSE,App,Android,Austin,TX,USA,FALSE,,FALSE,,,"home,promo,clothes"
4567a9fd-00b5-4623-9eb3-91cb108bc7f0,2025-02-08 16:45:18,Shopping,Clothing,Nordstrom Rack,Nordstrom Rack - clothing,Mastercard Debit,Savings,7277,97.59,6.86,0,104.45,USD,FALSE,Online,iPhone,Tampa,FL,USA,FALSE,,FALSE,,,"electronics,discount"
ce38759c-1855-4ed4-9e53-5afe36247689,2025-02-09 09:50:25,Housing,Rent,Oakwood Rentals,Oakwood Rentals - rent,Bank Transfer,Credit Card - Amex,5167,1648.71,0,0,1648.71,USD,FALSE,In-Store,Web,Boston,MA,USA,FALSE,,FALSE,,,"monthly,bills"
c0f6c1b3-152f-4b5d-8653-145d8734ec1e,2025-02-09 21:24:54,Education,Books,Amazon Books,Education: Books,Amex Credit Card,Credit Card - Mastercard,5206,11.01,0.75,0,11.76,USD,FALSE,Online,Android,Buffalo,NY,USA,FALSE,,TRUE,,,"urgent,learning"
cc092eda-6b22-440b-bb23-6432c1a9cd79,2025-02-10 09:25:50,Housing,Rent,Sunrise Apartments,Housing: Rent,Mastercard Debit,Savings,9584,1216.31,0,0,1216.31,USD,FALSE,Online,POS Terminal,Chicago,IL,USA,FALSE,,TRUE,,,utilities
5698f9df-49e8-4559-addc-b1736ffa0a30,2025-02-10 14:23:34,Food & Dining,Coffee,Blue Bottle,Food & Dining: Coffee (refund),Apple Pay,Cash Wallet,,3,0.18,0.64,-3.82,USD,TRUE,In-Store,iPhone,San Francisco,CA,USA,FALSE,,FALSE,,,"urgent,treat"
ba0b280a-5f17-483e-a400-7c84fe68a677,2025-02-11 22:21:49,Travel,Hotels,Hyatt,Hotels purchase at Hyatt,Visa Credit Card,Credit Card - Mastercard,0647,60,0,0,60,USD,FALSE,App,Android,Cambridge,MA,USA,FALSE,,FALSE,,,"trip,flight"
3d177f93-b320-4713-bddd-29849d0af97c,2025-02-11 22:32:47,Health,Pharmacy,Costco Pharmacy,Costco Pharmacy - pharmacy,Mastercard Debit,Credit Card - Amex,5525,22.8,0,0,22.8,USD,FALSE,App,iPhone,New York,NY,USA,FALSE,,FALSE,,,"urgent,fitness"
a0410a7f-2027-4dc7-9150-aa9d6a05e3b4,2025-02-12 07:09:00,Entertainment,Streaming,Netflix,Netflix - Netflix,Visa Credit Card,Credit Card - Visa,5106,15.49,0,0,15.49,USD,FALSE,Online,Web,New York,NY,USA,TRUE,Netflix,FALSE,,Recurring payment,"recurring,subscription"
afa800b2-1a6c-47c5-9c5b-59596741b742,2025-02-12 11:11:18,Education,Books,Barnes & Noble,Education: Books,UPI,Credit Card - Mastercard,8486,8,0.49,0,8.49,USD,FALSE,In-Store,iPhone,New York,NY,USA,FALSE,,FALSE,,,"gift,books"
0bc95d6b-9437-495e-8c70-2f3ff610e1f6,2025-02-12 14:36:50,Travel,Car Rental,Enterprise,Car Rental purchase at Enterprise,Bank Transfer,Credit Card - Visa,6950,30,0,0,30,USD,FALSE,App,Web,Naperville,IL,USA,FALSE,,FALSE,,,flight
81f38f9d-0b17-4db6-b10c-fec7c5e707c3,2025-02-12 14:52:51,Health,Doctor,City Clinic,City Clinic - doctor,Visa Credit Card,Credit Card - Mastercard,6493,126.25,0,0,126.25,USD,FALSE,Online,Android,Orlando,FL,USA,FALSE,,FALSE,,,"urgent,medical"
6f09b122-c3c0-41b1-a167-3faa55368841,2025-02-12 21:06:21,Entertainment,Games,PlayStation Store,Entertainment: Games,Visa Credit Card,Credit Card - Visa,6666,20.55,1.41,0,21.96,USD,FALSE,Online,iPhone,Los Angeles,CA,USA,FALSE,,FALSE,,,"games,movies"
38a0b6d5-ecc0-4fb5-b29c-cc1597c27c09,2025-02-13 10:58:03,Education,Books,Barnes & Noble,Education: Books,UPI,Checking,,57.52,3.92,0,61.44,USD,FALSE,In-Store,Web,Naperville,IL,USA,FALSE,,FALSE,8b952a9c-5f0d-4cc3-b1fe-ebdb277319c3,,"learning,courses"
ff82fcfa-0eac-4ae4-92dc-04b03bdebeac,2025-02-13 11:29:30,Transportation,Gas/Petrol,Exxon,Paid Exxon for gas/petrol,UPI,Credit Card - Visa,8569,25,1.52,0,26.52,USD,FALSE,App,Android,Miami,FL,USA,FALSE,,FALSE,,,"gift,fuel,travel"
a49aaddf-738c-40aa-8321-8c29456af7e0,2025-02-13 15:18:24,Entertainment,Movies,Regal Cinemas,Regal Cinemas - movies,Bank Transfer,Checking,,13.36,1.11,0,14.47,USD,FALSE,Online,iPhone,Los Angeles,CA,USA,FALSE,,FALSE,,,"gift,games"
38dd47c5-aa29-4731-934c-8084c9df4941,2025-02-13 17:03:23,Education,Courses,LinkedIn Learning,Paid LinkedIn Learning for courses,Bank Transfer,Savings,,28.01,0,0,28.01,USD,FALSE,In-Store,Android,Bellevue,WA,USA,FALSE,,FALSE,,,"books,courses"
9eab85be-9abc-4479-8804-0c09ad0e83ab,2025-02-14 18:48:22,Education,Books,Barnes & Noble,Books purchase at Barnes & Noble,Visa Credit Card,Checking,,14.84,1.27,0,16.11,USD,FALSE,App,POS Terminal,Los Angeles,CA,USA,FALSE,,FALSE,,,"books,promo,courses"
4007c946-ce5b-4c54-89f2-d479bfa8175a,2025-02-14 20:35:52,Food & Dining,Groceries,Aldi,Groceries expense,Google Pay,Credit Card - Amex,3405,27.57,1.78,0,29.35,USD,FALSE,App,Web,Tacoma,WA,USA,FALSE,,FALSE,d3218441-5bec-4a3f-aa3c-db72b7ef139f,,"food,dining"
8db39d7d-4b99-4c8f-9039-e9653bf10338,2025-02-15 08:13:00,Entertainment,Streaming,Spotify,Spotify - Spotify,Mastercard Debit,Credit Card - Visa,,10.99,0,0,10.99,USD,FALSE,Online,Web,San Diego,CA,USA,TRUE,Spotify,FALSE,,Recurring payment,"recurring,subscription"
a36fd098-80b3-4a28-b58b-28fa7151c832,2025-02-15 12:23:33,Personal,Gifts,Etsy,Personal: Gifts,Amex Credit Card,Checking,,42.8,2.47,0,45.27,USD,FALSE,In-Store,Web,Tacoma,WA,USA,FALSE,,FALSE,,,selfcare
f815f4bc-0463-41df-bbda-29ab3525d398,2025-02-16 11:20:56,Travel,Car Rental,Avis,Travel: Car Rental,Visa Credit Card,Credit Card - Mastercard,1783,66.57,0,0,66.57,USD,FALSE,App,POS Terminal,New York,NY,USA,FALSE,,FALSE,,,"discount,hotel"
efd22d08-a2e3-4a68-89ed-0b2cd0c29b96,2025-02-16 15:25:47,Shopping,Electronics,Amazon,Electronics expense,Apple Pay,Credit Card - Visa,6269,152.22,9.51,0,161.73,USD,FALSE,App,Web,Naperville,IL,USA,FALSE,,FALSE,,,"home,clothes"
83417d7d-13f2-4231-aaa4-aabea45116c3,2025-02-17 06:07:54,Entertainment,Movies,Regal Cinemas,Movies expense,Visa Credit Card,Savings,,30,1.88,0,31.88,USD,FALSE,App,Android,Buffalo,NY,USA,FALSE,,FALSE,,,movies
b95af246-5fa5-4a15-8480-b409fbb09371,2025-02-17 12:44:01,Transportation,Gas/Petrol,Shell,Gas/Petrol expense,Cash,Credit Card - Visa,9829,26.77,2.41,0,29.18,USD,FALSE,App,Android,San Francisco,CA,USA,FALSE,,FALSE,0fd1b204-1501-422e-9a34-c62d8993d8da,,commute
5e871fd3-323e-4bf6-8149-ac92033817f2,2025-02-18 15:18:16,Education,Books,Amazon Books,Books expense,Apple Pay,Savings,,18.44,1.13,0,19.57,USD,FALSE,App,POS Terminal,Philadelphia,PA,USA,FALSE,,FALSE,,,"learning,books,monthly"
b124ee0b-5c0f-4eb5-a8ae-f8b91c74689c,2025-02-18 15:42:59,Health,Pharmacy,CVS,Health: Pharmacy,UPI,Savings,,21.65,0,0,21.65,USD,FALSE,In-Store,POS Terminal,Los Angeles,CA,USA,FALSE,,FALSE,,,"medical,health"
91a9a66c-771e-4c29-9144-b943e22d8b9c,2025-02-19 06:17:43,Education,Books,Barnes & Noble,Paid Barnes & Noble for books,Mastercard Debit,Checking,1177,27.41,1.69,0,29.1,USD,FALSE,Online,Web,Somerville,MA,USA,FALSE,,FALSE,,,"books,courses,monthly"
5b9e46ec-4102-4f04-8f14-9eec905148c5,2025-02-19 15:24:36,Health,Doctor,Dental Care,Doctor expense,Cash,Cash Wallet,,76.86,0,0,76.86,USD,FALSE,In-Store,Android,Orlando,FL,USA,FALSE,,FALSE,,,"fitness,health"
526e6bfb-ac64-44d9-9dec-65637603e53d,2025-02-19 22:37:23,Health,Doctor,HealthFirst,HealthFirst - doctor,Google Pay,Credit Card - Amex,5085,104.68,0,0,104.68,USD,FALSE,Online,Web,Philadelphia,PA,USA,FALSE,,FALSE,,,"fitness,health"
13d95c02-cae0-4059-8fbe-a8e0e916fcb0,2025-02-20 09:45:00,Housing,Utilities,AT&T Internet,Home Internet - AT&T Internet,Checking,Checking,,55,0,0,55,USD,FALSE,Online,Web,Cambridge,MA,USA,TRUE,Home Internet,FALSE,,Recurring payment,"recurring,subscription"
72b5b6e7-6d35-4daf-9a72-438bf637d5dc,2025-02-20 10:48:48,Entertainment,Games,Nintendo,Games expense,Cash,Cash Wallet,,20.4,1.81,0,22.21,USD,FALSE,App,POS Terminal,Philadelphia,PA,USA,FALSE,,TRUE,,,movies
d4d2c6e3-e64c-4867-b04c-ac7bab9faee4,2025-02-20 15:43:10,Personal,Salon,Supercuts,Paid Supercuts for salon,Cash,Savings,,65.55,3.83,0,69.38,USD,FALSE,App,Android,Naperville,IL,USA,FALSE,,FALSE,,,"selfcare,promo,errands"
8ea909f3-739c-44aa-aafc-a7d6b2dd0a59,2025-02-21 14:08:48,Personal,Salon,Supercuts,Salon expense,Bank Transfer,Checking,,27.59,1.81,0,29.4,USD,FALSE,Online,iPhone,Seattle,WA,USA,FALSE,,FALSE,,,"selfcare,promo,errands"
a17bb288-d3f9-400d-995d-0f3d773d6442,2025-02-21 20:26:14,Shopping,Clothing,Zara,Zara - clothing,Mastercard Debit,Credit Card - Visa,9899,51.39,3.07,0,54.46,USD,FALSE,Online,Web,Buffalo,NY,USA,FALSE,,FALSE,,,"electronics,clothes"
067c5245-9b35-4bf8-b675-13f978fcc7fc,2025-02-22 06:47:09,Travel,Flights,United,Flights purchase at United,Mastercard Debit,Checking,4811,200.34,0,0,200.34,USD,FALSE,Online,POS Terminal,San Francisco,CA,USA,FALSE,,FALSE,,,"flight,discount"
febe3231-221b-4e3d-b700-ef3f5eda1c3a,2025-02-22 08:45:31,Travel,Flights,United,Flights expense,Mastercard Debit,Cash Wallet,2894,352.5,0,0,352.5,USD,FALSE,In-Store,Android,Bellevue,WA,USA,FALSE,,FALSE,,,trip
4bdab8fd-10cd-42c0-918a-f613847d50bc,2025-02-22 18:28:11,Travel,Flights,United,Travel: Flights,Bank Transfer,Cash Wallet,,340.35,0,0,340.35,USD,FALSE,In-Store,Android,Boston,MA,USA,FALSE,,FALSE,,,"gift,hotel"
b61ff417-2301-4ec8-b0f3-dcf21b0501d9,2025-02-23 09:26:05,Food & Dining,Restaurants,Sushi Place,Paid Sushi Place for restaurants,Visa Credit Card,Savings,,21.05,1.23,3.24,25.52,USD,FALSE,In-Store,Web,Bellevue,WA,USA,FALSE,,FALSE,,,"treat,food"
fa6ab6f6-205b-4f15-ac4c-53c7f6105bae,2025-02-23 15:23:25,Entertainment,Streaming,YouTube Premium,Entertainment: Streaming,Cash,Cash Wallet,,13.28,0,0,13.28,USD,FALSE,App,iPhone,Seattle,WA,USA,FALSE,,FALSE,,,streaming
a87e8854-659b-4b75-b2a4-c5a9e4cd0e38,2025-02-23 17:39:53,Housing,Rent,Oakwood Rentals,Rent purchase at Oakwood Rentals,Apple Pay,Credit Card - Amex,1405,1466.08,0,0,1466.08,USD,FALSE,Online,iPhone,Chicago,IL,USA,FALSE,,FALSE,,,"discount,bills"
99b87a9d-c5cc-4e30-87f5-d84c8e019be1,2025-02-23 19:55:21,Entertainment,Movies,Regal Cinemas,Regal Cinemas - movies,Apple Pay,Credit Card - Visa,1210,28.26,2.33,0,30.59,USD,FALSE,App,POS Terminal,Somerville,MA,USA,FALSE,,FALSE,,,games
0573a970-bdcc-477b-bd23-cb4265213cb6,2025-02-24 09:37:43,Education,Courses,Udemy,Paid Udemy for courses,Bank Transfer,Credit Card - Mastercard,7768,33.59,0,0,33.59,USD,FALSE,App,iPhone,Rochester,NY,USA,FALSE,,FALSE,,,"gift,learning,courses"
9b47c0f0-055a-43c5-88d5-f07b09b235ea,2025-02-25 06:09:50,Travel,Flights,United,Flights purchase at United,Google Pay,Savings,,209.3,0,0,209.3,USD,FALSE,Online,Web,Houston,TX,USA,FALSE,,FALSE,,,"trip,gift"
d606c027-f97b-40ac-bbef-a2550465d3ec,2025-02-25 14:05:42,Transportation,Gas/Petrol,Shell,Shell - gas/petrol,Apple Pay,Checking,,25,1.66,0,26.66,USD,FALSE,App,POS Terminal,Tampa,FL,USA,FALSE,,FALSE,,,"travel,monthly"
5ed52b10-2665-4be1-9e85-83cd6d47fa0e,2025-02-25 19:58:49,Personal,Laundry,Spin Laundry,Laundry expense,Google Pay,Savings,,7.99,0.57,0,8.56,USD,FALSE,App,POS Terminal,Houston,TX,USA,FALSE,,FALSE,,,"selfcare,gift,errands"
a8f106f2-f696-47bb-89ef-96bc5ecc88db,2025-02-26 21:07:24,Shopping,Home Goods,Wayfair,Paid Wayfair for home goods,Bank Transfer,Cash Wallet,,168.64,13.91,0,182.55,USD,FALSE,App,Web,New York,NY,USA,FALSE,,FALSE,,,"urgent,home"
04dc50cf-b84d-4bbe-a78e-5b012a11c134,2025-02-27 10:57:03,Shopping,Electronics,Micro Center,Electronics purchase at Micro Center,Visa Credit Card,Credit Card - Amex,5457,543.5,46.26,0,589.76,USD,FALSE,App,iPhone,Evanston,IL,USA,FALSE,,FALSE,9f48bdb4-975d-46b7-ab14-116f33f5a490,,"home,shopping,monthly"
ad00b368-91ac-4507-91f4-461aeeaab655,2025-02-27 11:03:23,Housing,Utilities,Google Fiber,Utilities expense,Amex Credit Card,Cash Wallet,,40,0,0,40,USD,FALSE,In-Store,Web,New York,NY,USA,FALSE,,FALSE,,,"home,bills"
be45339c-037e-40d6-8d3a-4e2be63d3f60,2025-02-27 17:17:16,Entertainment,Movies,Regal Cinemas,Paid Regal Cinemas for movies,Visa Credit Card,Checking,,14.17,0.72,0,14.89,USD,FALSE,Online,iPhone,Cambridge,MA,USA,FALSE,,FALSE,fe7cf724-e0d2-41e0-95ac-def1fc280c42,,"movies,streaming"
ce44ef6d-195e-4775-8fd3-61c0d6486fb3,2025-02-28 07:48:43,Travel,Flights,Delta,Travel: Flights,Google Pay,Credit Card - Amex,9231,305.24,0,0,305.24,USD,FALSE,Online,Web,Tampa,FL,USA,FALSE,,FALSE,,,"trip,flight"
a917cca7-b7f6-4db8-a42b-a03a8e7a12a1,2025-02-28 08:08:35,Housing,Utilities,Waste Mgmt,Waste Mgmt - utilities,Amex Credit Card,Credit Card - Mastercard,8842,65.95,0,0,65.95,USD,FALSE,Online,Android,Pittsburgh,PA,USA,FALSE,,FALSE,8fd8b553-21c6-466f-8510-c8baa12527c7,,"promo,rent,bills"
5b48c7e2-c930-431a-9f63-fbe63657ae9a,2025-03-01 07:17:46,Travel,Flights,Southwest,Flights expense,Google Pay,Checking,,341.64,0,0,341.64,USD,FALSE,Online,Web,Houston,TX,USA,FALSE,,FALSE,,,"trip,discount,hotel"
02e35ba7-9f58-4f30-bc83-e008c7b4da0d,2025-03-01 17:31:50,Transportation,Public Transit,Uber,Transportation: Public Transit,Bank Transfer,Savings,,18.39,0,0,18.39,USD,FALSE,Online,POS Terminal,Allentown,PA,USA,FALSE,,FALSE,,,car
250a82e5-2e46-47f1-aed2-194591758c74,2025-03-01 17:31:54,Shopping,Clothing,Uniqlo,Clothing purchase at Uniqlo,Amex Credit Card,Savings,,67.21,5.32,0,72.53,USD,FALSE,App,POS Terminal,San Diego,CA,USA,FALSE,,FALSE,,,"shopping,promo,clothes"
2fe4c29b-b79e-4bf4-85d8-0de55ed223d2,2025-03-02 07:23:07,Personal,Salon,Local Salon,Salon purchase at Local Salon,Amex Credit Card,Cash Wallet,,32.75,1.65,0,34.4,USD,FALSE,App,POS Terminal,Los Angeles,CA,USA,FALSE,,FALSE,,,"selfcare,errands"
5f237f5e-db5e-4d4f-b456-2958e5f36331,2025-03-02 09:01:57,Transportation,Rideshare,Lyft,Lyft - rideshare,Cash,Cash Wallet,,13.07,0,2.05,15.12,USD,FALSE,In-Store,Android,Seattle,WA,USA,FALSE,,FALSE,,,"gift,car"
ca49a423-3d93-4da0-ba3b-a6b7f101e377,2025-03-02 09:17:04,Health,Pharmacy,CVS,Pharmacy expense,Apple Pay,Credit Card - Visa,9157,30.91,0,0,30.91,USD,FALSE,App,iPhone,Dallas,TX,USA,FALSE,,FALSE,,,medical
c1b55b32-473a-4137-a084-34aacf8507b2,2025-03-02 11:22:58,Transportation,Rideshare,Lyft,Transportation: Rideshare,Google Pay,Cash Wallet,,21.6,0,4.24,25.84,USD,FALSE,In-Store,Web,Cambridge,MA,USA,FALSE,,FALSE,,,"promo,commute"
f327282a-9258-4b43-9210-82e8e312f7c7,2025-03-02 11:34:21,Housing,Rent,Sunrise Apartments,Paid Sunrise Apartments for rent,Mastercard Debit,Cash Wallet,9286,1200,0,0,1200,USD,FALSE,App,Web,Los Angeles,CA,USA,FALSE,,FALSE,,,utilities
27146c28-aa36-4ba9-a72f-0844014df4fc,2025-03-02 13:22:02,Personal,Gifts,Etsy,Paid Etsy for gifts,UPI,Credit Card - Amex,7649,21.53,1.47,0,23,USD,FALSE,In-Store,POS Terminal,San Francisco,CA,USA,FALSE,,FALSE,,,"selfcare,errands"
20a7976a-1444-440b-bbe6-2c2cfcc8d8b1,2025-03-02 18:11:19,Transportation,Gas/Petrol,Exxon,Gas/Petrol expense,Mastercard Debit,Credit Card - Mastercard,6511,41.45,2.52,0,43.97,USD,FALSE,App,Web,Los Angeles,CA,USA,FALSE,,FALSE,,,"urgent,fuel,car"
c7615b6f-a0e8-43ac-a6aa-9c08086dfc10,2025-03-02 20:36:55,Housing,Rent,Oakwood Rentals,Rent expense (refund),UPI,Checking,,1200,0,0,-1200,USD,TRUE,App,Android,Bellevue,WA,USA,FALSE,,FALSE,,,"utilities,promo,rent"
bf1099f9-b2ad-4e81-a2a7-d9f9d1da6791,2025-03-02 21:06:06,Food & Dining,Groceries,Kroger,Groceries expense,UPI,Savings,,41.19,3.71,0,44.9,USD,FALSE,In-Store,Android,Austin,TX,USA,FALSE,,FALSE,,,dining
d4ba3ab0-8c78-4ea2-8fbb-35f8eee46314,2025-03-03 08:20:25,Entertainment,Movies,Regal Cinemas,Regal Cinemas - movies,Amex Credit Card,Credit Card - Amex,5778,13.34,1.05,0,14.39,USD,FALSE,App,POS Terminal,Cambridge,MA,USA,FALSE,,FALSE,,,"streaming,fun,monthly"
33a00c21-1a6a-48a1-b9da-7601c0380bff,2025-03-03 10:41:52,Transportation,Gas/Petrol,Exxon,Exxon - gas/petrol,Bank Transfer,Cash Wallet,,25,2,0,27,USD,FALSE,App,iPhone,Tampa,FL,USA,FALSE,,FALSE,,,"commute,car"
a79d7c0a-355a-4ac6-b541-9e4b476ca32a,2025-03-03 13:31:25,Shopping,Electronics,Amazon,Shopping: Electronics,Visa Credit Card,Checking,,413.75,24.4,0,438.15,USD,FALSE,In-Store,Android,San Diego,CA,USA,FALSE,,FALSE,,,home
127451ae-b86f-47ad-9ede-157acc1ad300,2025-03-04 06:38:29,Travel,Flights,American Airlines,Flights purchase at American Airlines,Google Pay,Credit Card - Amex,8178,346.95,0,0,346.95,USD,FALSE,App,Web,Evanston,IL,USA,FALSE,,TRUE,2cc84a67-6981-486f-8263-8cc892578fcf,,trip
67576216-3dfb-4fc1-b53d-568930ab99b0,2025-03-04 20:30:40,Food & Dining,Groceries,Costco,Paid Costco for groceries,Mastercard Debit,Savings,7501,95.3,8.76,0,104.06,USD,FALSE,Online,iPhone,New York,NY,USA,FALSE,,FALSE,,,"treat,dining"
40528c50-2786-40cb-8a10-41daca70aa31,2025-03-04 21:10:31,Housing,Utilities,AT&T Internet,AT&T Internet - utilities,UPI,Credit Card - Mastercard,1494,42.19,0,0,42.19,USD,FALSE,In-Store,iPhone,Cambridge,MA,USA,FALSE,,FALSE,,,home
d6aef021-562d-4e0b-b8a2-372757efe496,2025-03-05 07:38:09,Health,Doctor,Dental Care,Doctor purchase at Dental Care,Cash,Cash Wallet,,73.6,0,0,73.6,USD,FALSE,App,POS Terminal,Houston,TX,USA,FALSE,,FALSE,,,"monthly,fitness"
9e5eef3a-7f2b-45d6-8ae8-371d0dc557f2,2025-03-05 11:21:00,Health,Gym,Planet Fitness,Gym Membership - Planet Fitness,Checking,Checking,,25,0,0,25,USD,FALSE,Online,Web,Bellevue,WA,USA,TRUE,Gym Membership,FALSE,,Recurring payment,"recurring,subscription"
30e886db-7ea6-4025-8fb8-a7eedd258d01,2025-03-05 11:41:58,Travel,Car Rental,Enterprise,Car Rental purchase at Enterprise,Cash,Checking,,31.59,0,0,31.59,USD,FALSE,App,Android,Boston,MA,USA,FALSE,,FALSE,,,trip
6b2fa9b4-c89d-4c31-af54-547cabb225fa,2025-03-05 12:30:55,Education,Courses,Coursera,Courses expense,Mastercard Debit,Savings,3196,22.28,0,0,22.28,USD,FALSE,In-Store,Web,Bellevue,WA,USA,FALSE,,FALSE,,,"books,monthly"
08598c11-e196-48bd-9952-70a986f58542,2025-03-05 20:01:23,Travel,Car Rental,Hertz,Paid Hertz for car rental,Mastercard Debit,Credit Card - Amex,6907,115.66,0,0,115.66,USD,FALSE,App,Web,Naperville,IL,USA,FALSE,,FALSE,,,"urgent,vacation"
886f6978-fa06-42f2-8ca7-cd67bd55ab40,2025-03-06 18:25:37,Shopping,Electronics,Apple Store,Paid Apple Store for electronics,Google Pay,Cash Wallet,,209.87,13.73,0,223.6,USD,FALSE,Online,POS Terminal,Dallas,TX,USA,FALSE,,TRUE,,,electronics
359f3a37-2cdd-43b6-932c-6115bb347b7e,2025-03-06 22:15:06,Transportation,Public Transit,City Transit,Transportation: Public Transit,Mastercard Debit,Credit Card - Amex,7204,13.54,0,0,13.54,USD,FALSE,Online,iPhone,Houston,TX,USA,FALSE,,FALSE,,,"promo,travel"
6a11ac51-1242-4402-8fc2-2005515d8386,2025-03-07 06:56:16,Shopping,Electronics,Micro Center,Electronics purchase at Micro Center,Mastercard Debit,Checking,7811,120.31,6.95,0,127.26,USD,FALSE,In-Store,Android,Boston,MA,USA,FALSE,,FALSE,,,"home,electronics"
a2915bb1-2eea-432d-ae64-e2a9b534fec5,2025-03-07 07:55:45,Education,Courses,Udemy,Courses expense,Apple Pay,Credit Card - Mastercard,7223,74,0,0,74,USD,FALSE,In-Store,Android,Philadelphia,PA,USA,FALSE,,TRUE,,,"learning,courses,monthly"
8cca568b-a527-4a1c-939a-be5301b062bb,2025-03-07 11:04:00,Food & Dining,Groceries,Costco,Bulk Groceries (monthly stock-up) - Costco,Visa Credit Card,Credit Card - Visa,5515,180,12.62,0,192.62,USD,FALSE,Online,Web,Cambridge,MA,USA,TRUE,Bulk Groceries (monthly stock-up),FALSE,,Recurring payment,"recurring,subscription"
0c5047cf-caa5-48ce-ad89-3fb6a7eb58e1,2025-03-08 09:38:19,Entertainment,Games,Nintendo,Games expense,Cash,Credit Card - Mastercard,5635,16.54,1.07,0,17.61,USD,FALSE,App,Android,San Diego,CA,USA,FALSE,,FALSE,,,fun
da48744b-74b0-4f4d-a3b7-71dc29176391,2025-03-08 10:40:35,Entertainment,Games,Steam,Steam - games,Amex Credit Card,Credit Card - Visa,0432,17.21,1.62,0,18.83,USD,FALSE,In-Store,Android,Dallas,TX,USA,FALSE,,FALSE,,,"games,streaming"
289fb530-a8b2-4de9-8d7b-dc74603a5f5f,2025-03-08 19:40:29,Shopping,Home Goods,Ikea,Paid Ikea for home goods,Bank Transfer,Cash Wallet,,122.47,8.91,0,131.38,USD,FALSE,In-Store,POS Terminal,Rochester,NY,USA,FALSE,,FALSE,9ac780a6-4446-4620-b7fd-47267e7b6919,,"electronics,clothes"
5942e8e2-8192-4d8e-9c2e-7bcc80b242e0,2025-03-09 07:08:46,Entertainment,Streaming,Disney+,Streaming purchase at Disney+,Apple Pay,Cash Wallet,,9.48,0,0,9.48,USD,FALSE,App,Android,Rochester,NY,USA,FALSE,,FALSE,,,"promo,streaming"
fa5e33be-b36b-4954-9578-69f4f3466824,2025-03-09 09:04:10,Personal,Salon,Supercuts,Personal: Salon,Apple Pay,Checking,,15.57,1.01,0,16.58,USD,FALSE,Online,iPhone,Tampa,FL,USA,FALSE,,FALSE,,,"urgent,selfcare,errands"
7c679f54-57bc-42a6-9de4-13c9017c9e7b,2025-03-09 17:17:05,Education,Books,Amazon Books,Books expense,Mastercard Debit,Savings,9225,16.74,1.59,0,18.33,USD,FALSE,In-Store,Android,Pittsburgh,PA,USA,FALSE,,TRUE,,,"books,courses"
d763c0bb-708d-47e6-9fa6-404b1737d360,2025-03-10 09:32:25,Housing,Utilities,Waste Mgmt,Waste Mgmt - utilities,Mastercard Debit,Credit Card - Amex,9296,60.17,0,0,60.17,USD,FALSE,App,Web,Dallas,TX,USA,FALSE,,FALSE,,,utilities
2da267eb-8fde-47e6-8a4a-a935448a0852,2025-03-10 10:22:57,Housing,Utilities,GasCo,Utilities purchase at GasCo,Visa Credit Card,Credit Card - Mastercard,9290,157.44,0,0,157.44,USD,FALSE,In-Store,Web,Evanston,IL,USA,FALSE,,FALSE,,,"utilities,promo,rent"
81ef0988-7bdb-4c66-8560-23c75edfb38a,2025-03-10 22:12:00,Shopping,Clothing,Gap,Clothing expense,Bank Transfer,Credit Card - Mastercard,8575,33.47,1.93,0,35.4,USD,FALSE,App,Web,Philadelphia,PA,USA,FALSE,,FALSE,,,"electronics,discount"
aed4f81d-0d9b-4c6a-a8c6-d9684fdd4bb6,2025-03-11 10:44:56,Housing,Utilities,Waste Mgmt,Housing: Utilities,Google Pay,Credit Card - Mastercard,5972,55.9,0,0,55.9,USD,FALSE,In-Store,Web,Pittsburgh,PA,USA,FALSE,,FALSE,,,bills
f552e737-c7f2-4ad7-a11f-02feee5d0aa4,2025-03-11 14:01:24,Travel,Flights,United,Flights purchase at United,UPI,Credit Card - Mastercard,9038,346.68,0,0,346.68,USD,FALSE,In-Store,POS Terminal,Boston,MA,USA,FALSE,,FALSE,,,"vacation,discount"
8edec606-6d61-4606-b50d-81b34493dc8c,2025-03-11 17:54:16,Transportation,Rideshare,Uber,Transportation: Rideshare,Cash,Checking,,54.03,0,10.11,64.14,USD,FALSE,In-Store,iPhone,Philadelphia,PA,USA,FALSE,,FALSE,,,car
